USERID,PERSON_ID_EXTERNAL,STARTDATE,ORIGINALSTARTDATE,ISPRIMARY,SENIORITYDATE,JOBNUMBER,
30003509            ,30003509            ,03/08/2012,03/08/2012,True,03/08/2012,,
30003510            ,30003510            ,01/08/2012,01/08/2012,True,01/01/2013,,
30003511            ,30003511            ,31/07/2012,31/07/2012,True,31/07/2012,,
30003512            ,30003512            ,31/07/2012,31/07/2012,True,31/07/2012,,
30003513            ,30003513            ,26/07/2012,26/07/2012,True,26/07/2012,,
30003514            ,30003514            ,26/07/2012,26/07/2012,True,26/07/2012,,
30003515            ,30003515            ,18/07/2012,18/07/2012,True,01/01/2013,,
30003516            ,30003516            ,11/04/2017,11/04/2017,True,,,
30003517            ,30003517            ,13/07/2012,13/07/2012,True,01/01/2013,,
30003518            ,30003518            ,13/07/2012,13/07/2012,True,01/01/2013,,
30003519            ,30003519            ,13/07/2012,13/07/2012,True,01/01/2013,,
30003520            ,30003520            ,10/07/2012,10/07/2012,True,01/01/2013,,
30003521            ,30003521            ,05/07/2012,05/07/2012,True,01/01/2013,,
30003522            ,30003522            ,05/07/2012,05/07/2012,True,01/01/2013,,
30003523            ,30003523            ,28/06/2012,28/06/2012,True,28/06/2012,,
30003524            ,30003524            ,28/06/2012,28/06/2012,True,28/06/2012,,
30003525            ,30003525            ,28/06/2012,28/06/2012,True,28/06/2012,,
30003526            ,30003526            ,25/06/2012,25/06/2012,True,25/06/2012,,
30003527            ,30003527            ,19/06/2012,19/06/2012,True,19/06/2012,,
30003528            ,30003528            ,02/02/2017,02/02/2017,True,,,
30003529            ,30003529            ,04/06/2012,04/06/2012,True,04/06/2012,,
30003530            ,30003530            ,09/06/2012,09/06/2012,True,09/06/2012,,
30003531            ,30003531            ,01/11/2013,01/11/2013,True,01/11/2013,,
30003532            ,30003532            ,06/06/2012,06/06/2012,True,01/01/2013,,
30003533            ,30003533            ,04/06/2012,04/06/2012,True,04/06/2012,,
30003534            ,30003534            ,01/06/2012,01/06/2012,True,01/06/2012,,
30003535            ,30003535            ,28/05/2012,28/05/2012,True,28/05/2012,,
30003536            ,30003536            ,01/09/2012,01/09/2012,True,10/05/2012,,
30003537            ,30003537            ,11/03/2014,11/03/2014,True,11/03/2014,,
30003538            ,30003538            ,01/09/2012,01/09/2012,True,10/05/2012,,
30003539            ,30003539            ,21/05/2012,21/05/2012,True,21/05/2012,,
30003540            ,30003540            ,18/05/2012,18/05/2012,True,18/05/2012,,
30003542            ,30003542            ,14/05/2012,14/05/2012,True,14/05/2012,,
30003543            ,30003543            ,11/05/2012,11/05/2012,True,11/05/2012,,
30003544            ,30003544            ,12/05/2012,12/05/2012,True,12/05/2012,,
30003545            ,30003545            ,08/05/2012,08/05/2012,True,08/05/2012,,
30003546            ,30003546            ,08/05/2012,08/05/2012,True,08/05/2012,,
30003547            ,30003547            ,01/01/2015,01/01/2015,True,07/05/2012,,
30003548            ,30003548            ,08/04/2015,08/04/2015,True,27/04/2012,,
30003549            ,30003549            ,25/04/2012,25/04/2012,True,25/04/2012,,
30003550            ,30003550            ,23/09/2013,23/09/2013,True,23/09/2013,,
30003551            ,30003551            ,01/08/2014,01/08/2014,True,05/07/2014,,
30003552            ,30003552            ,16/04/2012,16/04/2012,True,16/04/2012,,
30003553            ,30003553            ,16/04/2012,16/04/2012,True,16/04/2012,,
30003554            ,30003554            ,13/04/2012,13/04/2012,True,13/04/2012,,
30003555            ,30003555            ,13/04/2012,13/04/2012,True,13/04/2012,,
30003556            ,30003556            ,12/04/2012,12/04/2012,True,12/04/2012,,
30003557            ,30003557            ,10/04/2012,10/04/2012,True,10/04/2012,,
30003558            ,30003558            ,11/04/2012,11/04/2012,True,11/04/2012,,
30003559            ,30003559            ,01/04/2012,01/04/2012,True,,,
30003560            ,30003560            ,30/03/2012,30/03/2012,True,30/03/2012,,
30003561            ,30003561            ,22/03/2012,22/03/2012,True,22/03/2012,,
30003562            ,30003562            ,26/03/2012,26/03/2012,True,26/03/2012,,
30003563            ,30003563            ,15/03/2012,15/03/2012,True,15/03/2012,,
30003564            ,30003564            ,15/03/2012,15/03/2012,True,15/03/2012,,
30003565            ,30003565            ,25/04/2017,25/04/2017,True,,,
30003566            ,30003566            ,27/02/2012,27/02/2012,True,27/02/2012,,
30003567            ,30003567            ,27/02/2012,27/02/2012,True,27/02/2012,,
30003568            ,30003568            ,02/03/2012,02/03/2012,True,02/03/2012,,
30003569            ,30003569            ,03/03/2012,03/03/2012,True,03/03/2012,,
30003570            ,30003570            ,10/02/2012,10/02/2012,True,10/02/2012,,
30003571            ,30003571            ,21/01/2014,21/01/2014,True,21/01/2014,,
30003572            ,30003572            ,02/02/2012,02/02/2012,True,02/02/2012,,
30003573            ,30003573            ,03/02/2012,03/02/2012,True,01/06/2012,,
30003574            ,30003574            ,26/01/2012,26/01/2012,True,26/01/2012,,
30003576            ,30003576            ,23/01/2012,23/01/2012,True,23/01/2012,,
30003578            ,30003578            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003579            ,30003579            ,02/02/2017,02/02/2017,True,,,
30003580            ,30003580            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003581            ,30003581            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003582            ,30003582            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003583            ,30003583            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003584            ,30003584            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003585            ,30003585            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003586            ,30003586            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003587            ,30003587            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003588            ,30003588            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003589            ,30003589            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003590            ,30003590            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003591            ,30003591            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003592            ,30003592            ,16/01/2012,16/01/2012,True,,,
30003593            ,30003593            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003594            ,30003594            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003595            ,30003595            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003596            ,30003596            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003597            ,30003597            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003598            ,30003598            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003599            ,30003599            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003600            ,30003600            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003601            ,30003601            ,16/01/2012,16/01/2012,True,,,
30003602            ,30003602            ,16/01/2012,16/01/2012,True,,,
30003603            ,30003603            ,09/06/2016,09/06/2016,True,12/01/2012,,
30003604            ,30003604            ,16/01/2012,16/01/2012,True,16/01/2012,,
30003605            ,30003605            ,12/01/2012,12/01/2012,True,12/01/2012,,
30003606            ,30003606            ,05/01/2012,05/01/2012,True,01/02/2013,,
30003607            ,30003607            ,04/01/2012,04/01/2012,True,04/01/2012,,
30003608            ,30003608            ,01/07/2013,01/07/2013,True,01/08/2012,,
30003609            ,30003609            ,19/12/2011,19/12/2011,True,,,
30003610            ,30003610            ,01/05/2012,01/05/2012,True,10/12/2011,,
30003611            ,30003611            ,28/08/2013,28/08/2013,True,28/08/2013,,
30003612            ,30003612            ,01/12/2011,01/12/2011,True,,,
30003613            ,30003613            ,23/11/2011,23/11/2011,True,,,
30003614            ,30003614            ,30/11/2011,30/11/2011,True,,,
30003615            ,30003615            ,01/10/2012,01/10/2012,True,01/10/2012,,
30003616            ,30003616            ,01/07/2013,01/07/2013,True,01/08/2012,,
30003617            ,30003617            ,16/11/2011,16/11/2011,True,,,
30003618            ,30003618            ,11/11/2011,11/11/2011,True,11/11/2011,,
30003619            ,30003619            ,19/10/2011,19/10/2011,True,,,
30003620            ,30003620            ,15/03/2017,15/03/2017,True,,,
30003621            ,30003621            ,27/08/2015,27/08/2015,True,01/02/2013,,
30003622            ,30003622            ,05/08/2011,05/08/2011,True,01/02/2013,,
30003623            ,30003623            ,15/09/2011,15/09/2011,True,,,
30003624            ,30003624            ,09/08/2011,09/08/2011,True,,,
30003625            ,30003625            ,20/09/2011,20/09/2011,True,01/01/2013,,
30003626            ,30003626            ,12/08/2011,12/08/2011,True,,,
30003627            ,30003627            ,24/08/2011,24/08/2011,True,,,
30003628            ,30003628            ,26/09/2011,26/09/2011,True,,,
30003629            ,30003629            ,24/08/2011,24/08/2011,True,,,
30003630            ,30003630            ,01/11/2014,01/11/2014,True,,,
30003631            ,30003631            ,01/12/2011,01/12/2011,True,,,
30003632            ,30003632            ,09/09/2011,09/09/2011,True,,,
30003633            ,30003633            ,17/07/2013,17/07/2013,True,17/07/2013,,
30003634            ,30003634            ,25/07/2011,25/07/2011,True,,,
30003635            ,30003635            ,13/07/2011,13/07/2011,True,,,
30003636            ,30003636            ,01/05/2012,01/05/2012,True,,,
30003637            ,30003637            ,13/09/2011,13/09/2011,True,31/03/2012,,
30003638            ,30003638            ,26/08/2011,26/08/2011,True,01/02/2013,,
30003639            ,30003639            ,17/05/2017,17/05/2017,True,,,
30003640            ,30003640            ,29/08/2011,29/08/2011,True,,,
30003641            ,30003641            ,06/08/2011,06/08/2011,True,,,
30003642            ,30003642            ,18/06/2013,18/06/2013,True,18/06/2013,,
30003643            ,30003643            ,01/04/2016,01/04/2016,True,,,
30003644            ,30003644            ,03/01/2000,03/01/2000,True,,,
30003645            ,30003645            ,24/11/1997,24/11/1997,True,,,
30003646            ,30003646            ,01/02/2005,01/02/2005,True,,,
30003647            ,30003647            ,01/08/2013,01/08/2013,True,,,
30003648            ,30003648            ,11/03/2009,11/03/2009,True,,,
30003649            ,30003649            ,01/07/2006,01/07/2006,True,01/05/2012,,
30003650            ,30003650            ,01/02/1998,01/02/1998,True,,,
30003651            ,30003651            ,21/01/2011,21/01/2011,True,,,
30003652            ,30003652            ,21/09/2010,21/09/2010,True,,,
30003653            ,30003653            ,24/04/2009,24/04/2009,True,,,
30003654            ,30003654            ,22/12/2009,22/12/2009,True,01/02/2013,,
30003655            ,30003655            ,01/02/1997,01/02/1997,True,,,
30003656            ,30003656            ,01/08/2004,01/08/2004,True,,,
30003657            ,30003657            ,08/06/2011,08/06/2011,True,,,
30003658            ,30003658            ,25/03/2004,25/03/2004,True,,,
30003659            ,30003659            ,01/02/1997,01/02/1997,True,,,
30003660            ,30003660            ,24/05/2006,24/05/2006,True,,,
30003661            ,30003661            ,01/12/2007,01/12/2007,True,,,
30003662            ,30003662            ,01/07/2004,01/07/2004,True,,,
30003663            ,30003663            ,04/03/2004,04/03/2004,True,,,
30003664            ,30003664            ,06/02/2002,06/02/2002,True,,,
30003665            ,30003665            ,01/06/2003,01/06/2003,True,,,
30003666            ,30003666            ,15/03/2003,15/03/2003,True,,,
30003667            ,30003667            ,11/03/1992,11/03/1992,True,11/03/1992,,
30003668            ,30003668            ,06/05/2005,06/05/2005,True,,,
30003669            ,30003669            ,15/11/2004,15/11/2004,True,,,
30003670            ,30003670            ,01/02/1997,01/02/1997,True,,,
30003671            ,30003671            ,01/09/2016,01/09/2016,True,,,
30003672            ,30003672            ,29/02/2008,29/02/2008,True,,,
30003673            ,30003673            ,01/02/1997,01/02/1997,True,,,
30003674            ,30003674            ,01/02/1997,01/02/1997,True,,,
30003675            ,30003675            ,24/10/2006,24/10/2006,True,,,
30003676            ,30003676            ,23/04/1997,23/04/1997,True,,,
30003677            ,30003677            ,05/02/2009,05/02/2009,True,,,
30003678            ,30003678            ,01/11/1997,01/11/1997,True,,,
30003679            ,30003679            ,01/08/2002,01/08/2002,True,,,
30003680            ,30003680            ,04/01/1999,04/01/1999,True,,,
30003681            ,30003681            ,21/05/2004,21/05/2004,True,,,
30003682            ,30003682            ,01/03/2001,01/03/2001,True,,,
30003683            ,30003683            ,23/10/1998,23/10/1998,True,,,
30003684            ,30003684            ,29/01/2008,29/01/2008,True,,,
30003685            ,30003685            ,14/08/2002,14/08/2002,True,,,
30003686            ,30003686            ,20/07/2005,20/07/2005,True,,,
30003687            ,30003687            ,01/11/1997,01/11/1997,True,,,
30003688            ,30003688            ,01/10/2007,01/10/2007,True,,,
30003689            ,30003689            ,01/05/1998,01/05/1998,True,,,
30003690            ,30003690            ,01/02/1997,01/02/1997,True,,,
30003691            ,30003691            ,01/02/1997,01/02/1997,True,,,
30003692            ,30003692            ,01/01/1999,01/01/1999,True,,,
